StaffID,Day,StartTime,EndTime,BreakTime
559,Tuesday,15:53:56,3:24:49,16:46:27
560,Wednesday,20:14:26,20:57:58,1:25:18
561,Tuesday,15:53:00,20:33:38,0:32:18
562,Wednesday,13:29:32,11:44:19,9:53:00
563,Friday,19:06:59,15:24:59,11:11:29
564,Tuesday,3:53:46,8:38:38,10:03:48
565,Tuesday,11:18:45,18:40:07,18:02:48
566,Monday,15:54:21,13:14:38,0:08:07
567,Thursday,23:24:03,18:41:11,16:42:48
568,Monday,18:08:40,6:53:31,20:55:19
569,Wednesday,22:46:43,6:45:20,0:25:52
570,Tuesday,16:25:36,13:32:02,20:13:19
571,Monday,15:56:56,6:20:26,19:06:06
572,Tuesday,5:16:50,23:50:11,18:25:15
573,Tuesday,17:18:27,11:51:22,15:44:40
574,Monday,8:55:17,5:06:56,19:22:58
575,Tuesday,23:39:27,22:47:17,18:16:28
576,Monday,19:07:47,7:26:04,3:55:03
577,Tuesday,12:51:38,9:43:03,0:44:33
578,Thursday,5:47:48,18:54:47,13:05:38
579,Tuesday,3:15:58,11:02:45,9:27:10
580,Friday,11:55:14,10:18:10,9:54:38
581,Monday,5:23:12,13:12:00,19:44:59
582,Tuesday,23:01:06,17:27:38,14:23:44
583,Friday,14:20:15,12:43:49,4:18:50
584,Friday,7:57:23,11:13:25,14:09:29
585,Thursday,22:01:20,19:26:47,8:06:58
586,Friday,3:42:19,17:34:50,7:43:22
587,Wednesday,15:21:53,22:09:46,11:32:08
588,Friday,16:16:30,21:37:52,0:59:57
589,Wednesday,7:01:14,13:09:10,18:19:32
590,Friday,14:54:04,0:57:27,7:32:39
591,Wednesday,10:33:09,22:46:47,2:39:55
592,Wednesday,8:35:32,5:42:01,18:07:36
593,Monday,18:00:27,13:59:30,4:22:05
594,Friday,18:33:26,20:48:49,2:01:52
595,Friday,12:39:45,15:49:32,12:08:34
596,Friday,0:04:59,4:58:33,23:55:26
597,Thursday,20:47:19,19:15:17,13:43:55
598,Friday,0:37:11,15:00:00,17:52:32
599,Friday,14:10:59,3:59:05,23:08:32
600,Tuesday,20:12:23,23:42:09,14:06:39
601,Wednesday,12:24:39,10:13:52,15:17:36
602,Wednesday,11:30:47,8:52:09,20:24:14
603,Friday,16:21:46,2:36:26,11:24:06
604,Thursday,2:41:39,13:36:08,11:46:42
605,Monday,13:20:11,8:28:28,3:08:01
606,Wednesday,19:58:47,6:06:11,15:43:46
607,Wednesday,4:14:59,11:47:35,14:11:25
608,Monday,10:22:15,7:41:25,4:03:48
609,Tuesday,1:28:56,6:22:34,6:18:39
610,Thursday,8:33:26,21:44:44,16:16:20
611,Wednesday,23:30:37,13:18:49,4:51:31
612,Friday,0:32:25,21:14:16,6:49:15
613,Tuesday,15:42:17,0:31:05,17:27:57
614,Thursday,19:22:39,23:59:39,14:31:58
615,Monday,0:16:09,21:30:47,21:43:56
616,Wednesday,3:27:29,18:17:54,5:42:50
617,Tuesday,11:42:19,4:07:33,18:59:12
618,Friday,12:53:33,5:15:16,2:31:18
619,Thursday,19:32:22,11:02:13,4:20:50
620,Wednesday,15:36:47,5:28:34,23:29:31
621,Monday,8:58:28,4:00:51,14:23:25
622,Tuesday,6:46:27,11:31:14,0:46:30
623,Friday,13:15:28,8:03:32,21:14:45
624,Thursday,7:05:45,6:22:57,19:49:58
625,Tuesday,21:19:52,22:17:51,14:43:10
626,Monday,13:49:49,23:13:15,14:18:38
627,Tuesday,6:49:26,21:48:30,15:44:45
628,Monday,5:53:30,21:35:51,22:18:26
629,Tuesday,1:01:07,14:31:32,1:27:22
630,Wednesday,9:18:58,23:32:02,7:11:10
631,Wednesday,3:01:27,3:03:35,16:07:52
632,Thursday,1:18:52,23:52:07,13:07:17
633,Tuesday,3:01:31,11:21:32,3:52:16
634,Wednesday,7:46:52,8:17:40,22:44:19
635,Monday,15:11:26,22:37:43,22:30:47
636,Thursday,6:22:38,0:35:29,7:59:38
637,Tuesday,1:32:47,22:23:42,7:27:56
638,Tuesday,20:12:36,8:57:44,22:30:51
639,Tuesday,15:52:52,6:43:57,21:43:12
640,Tuesday,10:46:04,18:17:39,6:07:11
641,Tuesday,10:57:25,23:51:48,6:42:33
642,Tuesday,5:17:18,19:27:32,4:02:29
643,Tuesday,4:07:57,19:41:19,4:31:59
644,Tuesday,7:17:17,6:58:21,10:59:54
645,Friday,16:38:41,16:00:05,21:56:04
646,Friday,4:03:55,20:49:26,10:33:10
647,Friday,3:33:20,7:53:44,22:46:58
648,Thursday,0:41:10,13:26:36,21:00:21
649,Tuesday,23:25:48,2:14:19,15:09:27
650,Thursday,1:18:28,22:20:55,1:44:36
651,Tuesday,2:40:53,22:49:45,23:37:06
652,Wednesday,21:48:44,18:59:12,6:43:00
653,Wednesday,15:53:44,19:40:02,4:16:11
654,Friday,14:06:42,20:29:04,16:15:02
655,Tuesday,10:07:01,4:55:35,0:26:47
656,Monday,8:27:59,3:33:28,12:35:57
657,Thursday,4:55:50,14:32:53,9:52:45
658,Monday,11:18:15,18:03:04,21:13:03
659,Thursday,9:59:49,2:25:37,14:53:58
660,Thursday,10:42:28,14:06:47,12:24:48
661,Tuesday,18:43:02,13:00:22,10:02:38
662,Thursday,3:16:13,10:59:12,0:33:41
663,Tuesday,7:12:34,1:36:41,19:56:02
664,Tuesday,13:39:11,23:17:49,20:22:28
665,Tuesday,22:15:13,1:31:33,22:39:24
666,Tuesday,20:54:24,11:35:54,20:55:34
667,Wednesday,9:19:20,22:31:37,9:08:19
668,Tuesday,17:06:39,19:44:36,19:55:01
669,Thursday,0:50:57,22:31:40,9:49:31
670,Monday,20:26:46,23:10:19,13:31:34
671,Monday,13:42:03,11:23:18,17:42:22
672,Monday,5:35:46,13:31:24,2:06:33
673,Tuesday,9:24:56,9:39:17,3:14:44
674,Wednesday,15:03:09,5:26:22,10:28:50
675,Friday,19:08:53,0:54:21,10:46:20
676,Tuesday,6:51:41,11:52:54,1:18:04
677,Tuesday,16:44:03,13:49:19,16:48:49
678,Monday,12:40:49,8:38:36,7:37:43
679,Monday,20:07:00,1:48:36,20:13:26
680,Monday,20:27:40,13:46:16,10:37:26
681,Wednesday,17:47:36,20:27:16,4:52:19
682,Thursday,17:29:06,0:21:08,1:19:14
683,Monday,4:50:06,1:33:53,1:36:11
684,Wednesday,22:50:10,17:50:29,0:01:22
685,Tuesday,12:32:42,3:15:14,4:12:46
686,Friday,11:11:34,21:01:35,18:33:00
687,Friday,18:40:06,15:04:50,2:39:29
688,Thursday,12:41:29,4:15:35,16:19:34
689,Wednesday,2:00:52,4:07:12,18:31:23
690,Friday,13:39:09,16:38:12,21:28:03
691,Tuesday,23:49:10,11:34:08,2:52:36
692,Monday,15:55:08,23:16:32,4:36:43
693,Tuesday,2:05:03,5:22:44,13:03:31
694,Wednesday,19:44:21,4:25:05,12:11:45
695,Thursday,11:02:44,9:04:49,19:30:45
696,Tuesday,3:49:14,13:57:41,3:15:43
697,Monday,4:19:23,11:19:46,7:56:20
698,Friday,6:26:23,21:47:14,0:48:45
699,Tuesday,17:34:10,4:04:30,17:29:21
700,Tuesday,9:33:28,11:19:11,18:17:02
701,Monday,21:46:05,5:03:38,6:47:18
702,Monday,17:29:56,22:07:56,5:07:54
703,Thursday,15:42:18,2:43:22,15:12:22
704,Monday,12:11:04,16:48:43,9:02:20
705,Thursday,21:48:02,7:18:07,23:42:32
706,Thursday,18:05:56,17:48:58,17:48:36
707,Wednesday,3:39:04,7:36:42,9:47:51
708,Thursday,17:59:13,13:50:37,0:17:26
709,Thursday,2:55:50,4:08:57,23:39:55
710,Tuesday,0:29:46,20:42:23,8:34:16
711,Tuesday,14:14:48,3:09:29,16:57:19
712,Friday,19:17:12,16:44:58,10:19:01
713,Friday,20:17:34,22:28:09,9:26:21
714,Wednesday,23:24:41,12:18:50,20:24:07
715,Monday,20:28:10,4:07:08,11:34:42
716,Friday,21:14:20,17:53:44,1:42:26
717,Tuesday,18:51:55,13:02:46,20:54:22
718,Friday,19:06:38,10:49:30,23:27:58
719,Monday,5:11:25,0:48:52,9:18:01
720,Wednesday,22:54:02,21:26:56,22:32:46
721,Thursday,10:29:03,13:43:01,4:28:45
722,Monday,19:48:36,14:03:10,17:35:02
723,Wednesday,23:46:02,7:21:37,8:12:01
724,Friday,22:55:05,18:06:18,6:38:24
725,Tuesday,0:56:04,10:52:07,14:44:16
726,Friday,8:48:24,18:50:41,20:51:45
727,Friday,4:21:02,14:09:20,19:06:03
728,Monday,0:04:02,17:20:29,9:01:26
729,Tuesday,2:15:27,7:44:54,22:06:06
730,Monday,21:31:34,11:08:20,16:27:56
731,Thursday,0:42:55,13:14:21,23:12:42
732,Wednesday,5:39:17,16:36:36,18:38:14
733,Tuesday,23:14:01,13:17:46,2:56:28
734,Wednesday,1:57:48,18:24:44,11:44:43
735,Wednesday,7:13:59,1:58:26,10:59:40
736,Friday,6:16:04,10:41:02,17:10:55
737,Wednesday,15:42:04,3:07:25,17:04:58
738,Friday,14:31:10,15:54:24,18:59:52
739,Wednesday,19:33:02,13:48:08,11:57:22
740,Wednesday,6:23:18,15:59:58,15:07:30
741,Wednesday,7:56:10,20:46:25,10:11:12
742,Wednesday,19:45:32,17:53:12,11:01:34
743,Tuesday,20:34:44,19:57:55,9:26:55
744,Thursday,16:06:00,19:02:46,8:50:51
745,Thursday,9:33:14,0:56:09,3:02:54
746,Thursday,20:52:27,11:00:38,0:05:03
747,Thursday,20:25:21,5:36:16,21:21:16
748,Tuesday,23:00:17,2:30:14,11:13:23
749,Tuesday,0:56:50,18:28:05,3:28:26
750,Friday,21:29:46,5:11:33,0:15:40
751,Monday,12:06:50,23:04:30,18:58:39
752,Friday,11:48:19,23:32:46,15:18:07
753,Wednesday,22:24:27,12:46:08,11:06:14
754,Wednesday,2:33:49,0:22:06,8:45:11
755,Wednesday,0:13:58,9:30:25,18:14:04
756,Wednesday,8:04:52,8:31:03,19:19:55
757,Thursday,11:36:19,2:28:31,5:44:28
758,Wednesday,23:41:11,17:21:35,0:45:47
759,Thursday,13:49:55,10:08:32,2:36:30
760,Wednesday,4:51:49,1:07:52,23:06:19
761,Thursday,5:19:05,21:42:14,9:46:45
762,Friday,12:25:19,1:55:42,15:07:10
763,Wednesday,14:37:49,21:14:17,20:23:02
764,Wednesday,13:27:08,22:16:50,11:44:04
765,Tuesday,7:24:53,12:15:26,11:08:00
766,Thursday,19:37:47,11:34:05,9:31:32
767,Tuesday,11:13:49,2:13:06,7:35:51
768,Thursday,13:45:16,1:33:33,13:03:51
769,Friday,7:06:22,4:50:06,16:11:26
770,Tuesday,3:47:37,14:18:19,10:51:04
771,Monday,8:50:42,23:28:28,20:08:28
772,Thursday,13:31:51,21:29:00,10:50:45
773,Monday,15:27:32,21:27:54,22:48:37
774,Tuesday,11:02:43,16:42:15,9:28:27
775,Friday,14:50:35,20:51:52,2:40:01
776,Friday,15:35:35,10:50:41,17:51:50
777,Thursday,4:42:10,20:57:50,8:30:44
778,Thursday,7:58:30,5:07:45,17:01:09
779,Monday,12:34:45,11:29:18,4:29:32
780,Thursday,10:31:43,3:55:05,10:25:09
781,Tuesday,7:06:46,21:16:56,1:24:01
782,Tuesday,15:36:21,22:50:52,0:28:51
783,Friday,3:49:47,23:24:46,16:02:02
784,Monday,7:19:18,13:22:52,4:54:23
785,Tuesday,12:54:32,18:20:13,8:18:57
786,Wednesday,20:07:10,15:35:47,20:58:54
787,Thursday,19:27:00,6:35:12,11:05:11
788,Wednesday,0:39:53,8:48:48,4:07:02
789,Tuesday,16:35:03,5:07:17,6:21:48
790,Wednesday,11:57:48,12:31:43,10:59:45
791,Monday,9:27:24,0:51:11,5:40:31
792,Monday,6:44:02,8:07:29,4:45:53
793,Thursday,2:33:03,19:23:31,14:38:39
794,Tuesday,10:51:26,7:12:37,7:43:27
795,Friday,23:11:21,0:46:50,15:26:41
796,Tuesday,13:46:47,2:32:52,7:30:27
797,Wednesday,11:11:53,9:28:11,1:11:08
798,Thursday,5:26:59,22:44:33,13:17:10
799,Wednesday,8:39:34,17:16:30,23:26:46
800,Monday,18:30:39,20:34:00,15:43:34
801,Wednesday,8:51:53,15:08:08,17:11:58
802,Tuesday,7:12:43,1:15:14,21:10:42
803,Thursday,19:45:41,10:30:45,14:56:57
804,Thursday,8:06:30,2:03:31,20:50:36
805,Monday,22:05:58,9:42:16,17:37:19
806,Wednesday,2:39:07,4:18:59,1:02:57
807,Friday,20:38:28,17:22:26,2:32:56
808,Thursday,0:24:01,7:05:46,0:18:22
809,Monday,20:00:04,3:16:57,0:51:20
810,Tuesday,20:32:57,20:31:47,1:02:00
811,Wednesday,14:29:22,2:46:27,18:47:57
812,Friday,10:48:28,10:26:06,0:59:25
813,Tuesday,16:15:08,8:27:07,13:06:26
814,Thursday,23:55:56,17:52:05,10:14:55
815,Friday,13:44:58,17:10:50,8:09:06
816,Monday,20:21:29,2:18:02,5:29:51
817,Tuesday,20:52:54,15:55:46,0:34:25
818,Friday,12:21:36,14:44:30,8:31:11
819,Thursday,23:57:28,2:46:23,0:39:58
820,Monday,14:41:34,17:26:46,15:22:00
821,Wednesday,4:11:03,14:14:01,9:05:58
822,Friday,14:28:15,3:27:55,8:12:19
823,Wednesday,20:01:22,21:48:22,10:21:19
824,Wednesday,11:12:38,2:21:20,8:12:40
825,Thursday,22:03:14,22:43:00,7:19:54
826,Tuesday,15:09:03,6:33:08,3:59:37
827,Tuesday,12:53:40,10:25:58,14:36:17
828,Monday,4:02:42,22:40:27,2:59:06
829,Wednesday,7:18:44,13:54:45,5:52:41
830,Thursday,4:53:31,17:18:57,6:11:57
831,Tuesday,7:54:52,7:58:33,2:23:31
832,Monday,16:11:23,14:40:15,10:31:39
833,Friday,18:06:37,9:01:18,15:36:35
834,Tuesday,6:41:25,1:48:55,16:05:57
835,Wednesday,16:19:07,13:46:48,1:38:20
836,Friday,8:49:30,0:09:02,10:01:26
837,Wednesday,11:27:20,14:59:48,19:38:47
838,Friday,20:28:37,9:18:51,7:38:40
839,Wednesday,11:57:51,5:44:22,14:02:15
840,Monday,21:11:57,0:43:41,0:37:53
841,Wednesday,6:41:32,21:32:39,22:40:07
842,Tuesday,3:18:21,15:19:24,9:53:02
843,Monday,2:09:11,6:17:48,19:32:43
844,Wednesday,16:06:36,10:44:58,4:41:40
845,Friday,15:33:26,23:38:32,0:22:34
846,Monday,5:35:40,2:31:29,12:38:33
847,Wednesday,7:30:57,8:57:12,12:40:00
848,Monday,23:11:39,21:48:42,4:11:23
849,Monday,12:19:21,21:45:48,4:24:32
850,Wednesday,16:29:58,22:49:51,11:10:18
851,Monday,21:11:01,22:23:03,17:27:05
852,Tuesday,9:48:01,1:56:28,5:09:07
853,Wednesday,3:59:23,17:07:01,7:12:49
854,Wednesday,8:15:47,5:57:41,7:22:29
855,Wednesday,22:46:52,16:08:08,22:43:53
856,Tuesday,21:50:38,23:56:19,15:13:16
857,Tuesday,1:02:22,0:41:12,20:02:30
858,Thursday,19:00:43,18:34:00,1:52:34
859,Wednesday,19:14:36,16:30:03,7:59:12
860,Friday,5:38:36,7:04:32,5:26:47
861,Tuesday,19:48:36,6:20:08,5:42:56
862,Wednesday,1:07:34,11:52:11,8:09:41
863,Friday,6:51:42,14:25:07,22:36:53
864,Friday,3:06:32,7:51:52,14:03:27
865,Wednesday,19:29:16,18:16:02,2:43:28
866,Thursday,9:51:03,20:23:02,10:54:32
867,Tuesday,15:35:51,12:07:05,17:04:22
868,Monday,14:44:24,13:08:18,8:32:02
869,Wednesday,20:05:18,8:40:04,15:28:57
870,Wednesday,14:18:47,22:02:20,0:27:10
871,Tuesday,14:32:05,20:47:34,11:17:09
872,Tuesday,16:10:39,9:36:19,0:20:16
873,Thursday,0:33:06,8:47:41,23:39:36
874,Thursday,21:57:00,9:29:12,5:15:20
875,Thursday,7:51:11,3:51:56,18:21:29
876,Thursday,12:46:37,10:19:33,8:27:24
877,Monday,2:22:39,8:21:20,9:45:39
878,Friday,6:49:08,5:21:51,23:57:39
879,Friday,1:49:53,17:06:38,14:26:24
880,Friday,13:57:04,2:19:13,17:45:59
881,Thursday,11:43:30,12:39:56,10:18:12
882,Monday,3:58:45,7:25:04,6:04:53
883,Wednesday,21:35:12,6:28:30,21:36:15
884,Wednesday,4:36:58,3:44:17,14:13:02
885,Tuesday,3:33:34,12:53:31,12:09:04
886,Monday,7:03:12,19:52:45,1:47:15
887,Thursday,12:38:19,0:50:06,2:11:01
888,Tuesday,22:36:21,20:47:44,15:23:25
889,Wednesday,20:13:51,15:03:59,2:37:20
890,Thursday,13:21:40,2:56:56,21:24:04
891,Friday,13:42:48,0:39:53,15:22:06
892,Wednesday,5:15:12,4:46:27,13:41:44
893,Tuesday,12:25:21,7:56:49,10:05:02
894,Wednesday,18:30:03,23:42:41,1:11:19
895,Friday,21:29:29,4:06:28,14:52:13
896,Thursday,13:15:19,20:15:24,3:37:00
897,Tuesday,18:04:17,7:52:58,9:02:13
898,Thursday,11:51:27,20:44:57,23:29:50
899,Friday,22:01:45,3:14:52,14:33:06
900,Monday,7:16:31,5:57:51,8:37:10
901,Tuesday,8:33:15,18:24:27,18:49:21
902,Thursday,16:08:24,13:58:34,3:40:12
903,Tuesday,18:21:52,15:39:52,2:14:00
904,Wednesday,16:44:40,3:54:31,5:29:55
905,Tuesday,2:19:21,11:56:17,2:33:18
906,Thursday,22:27:54,6:04:06,9:08:11
907,Wednesday,22:36:48,22:47:20,8:33:21
908,Thursday,18:15:37,22:38:01,2:57:29
909,Thursday,5:33:13,13:53:04,11:02:31
910,Monday,21:54:40,10:14:56,5:12:58
911,Wednesday,21:10:25,9:29:14,5:33:01
912,Thursday,7:11:11,19:50:59,18:30:43
913,Friday,23:50:41,23:34:17,10:32:42
914,Monday,4:11:22,1:06:03,18:57:00
915,Monday,22:09:56,4:22:25,11:45:18
916,Friday,13:12:17,7:44:30,20:20:49
917,Monday,2:30:24,23:28:03,16:41:45
918,Monday,17:53:27,8:15:27,4:36:54
919,Tuesday,19:42:20,22:35:03,12:34:35
920,Thursday,22:02:49,8:44:31,1:12:00
921,Tuesday,10:44:07,11:45:13,22:48:01
922,Thursday,18:08:02,19:46:44,19:05:45
923,Thursday,11:09:13,0:38:04,2:28:48
924,Monday,22:45:33,12:09:32,2:38:08
925,Tuesday,3:27:11,16:44:50,20:14:52
926,Friday,16:58:52,20:41:45,19:28:30
927,Monday,17:11:56,13:48:06,23:31:42
928,Monday,5:23:58,11:12:03,10:59:37
929,Monday,12:48:17,5:22:53,10:18:26
930,Monday,5:16:15,3:55:51,19:19:45
931,Wednesday,16:37:31,6:57:18,18:53:35
932,Wednesday,14:39:32,9:21:32,13:37:45
933,Wednesday,4:09:56,6:19:48,13:30:55
934,Friday,17:54:06,2:30:09,20:10:19
935,Monday,6:35:03,2:20:22,19:34:53
936,Monday,17:33:41,14:51:59,19:46:10
937,Tuesday,16:38:34,21:03:04,16:49:43
938,Friday,2:40:40,5:54:22,15:06:07
939,Monday,10:59:29,7:41:13,6:35:22
940,Thursday,20:37:14,9:19:50,7:01:15
941,Wednesday,12:12:05,8:31:38,0:35:42
942,Tuesday,2:32:25,8:30:01,23:28:18
943,Thursday,9:28:01,22:21:36,4:10:32
944,Monday,7:17:43,0:23:06,1:27:37
945,Wednesday,1:19:21,5:33:47,2:16:16
946,Tuesday,22:09:37,16:39:08,5:54:40
947,Thursday,5:51:04,22:51:15,21:54:28
948,Friday,17:22:47,4:46:59,4:25:13
949,Friday,1:38:38,15:46:10,4:21:09
950,Thursday,6:59:40,9:58:52,12:42:16
951,Wednesday,11:06:47,1:22:35,4:54:42
952,Monday,10:10:46,17:28:10,22:59:42
953,Thursday,0:09:30,10:59:43,4:01:44
954,Friday,13:07:47,7:58:25,15:01:56
955,Friday,16:33:16,6:29:27,3:05:02
956,Wednesday,17:09:23,14:43:29,23:29:38
957,Wednesday,22:01:49,6:22:07,0:08:03
958,Thursday,0:09:20,2:43:34,15:07:40
959,Wednesday,23:50:56,8:55:44,9:27:15
960,Wednesday,8:21:22,6:41:52,22:45:18
961,Tuesday,16:06:11,3:07:01,23:12:19
962,Wednesday,11:02:18,19:04:30,23:07:31
963,Monday,23:55:00,19:37:18,20:41:11
964,Tuesday,22:52:27,18:16:10,23:57:50
965,Friday,9:35:45,10:57:25,7:00:20
966,Wednesday,22:38:29,21:54:54,8:31:22
967,Monday,17:11:36,0:09:41,13:04:52
968,Wednesday,6:11:01,10:47:27,23:06:36
969,Thursday,1:45:21,22:35:43,21:28:15
970,Thursday,12:03:03,20:07:14,1:19:01
971,Thursday,2:36:11,8:38:02,9:38:34
972,Wednesday,16:39:05,17:09:12,0:31:09
973,Thursday,10:51:30,21:52:49,11:44:49
974,Wednesday,8:31:09,21:12:13,2:24:57
975,Friday,18:05:14,0:54:27,5:46:12
976,Tuesday,22:25:28,18:45:52,21:23:28
977,Monday,3:46:15,20:07:41,22:11:08
978,Thursday,19:06:42,3:03:57,0:04:06
979,Wednesday,22:39:29,20:07:18,12:01:42
980,Wednesday,16:09:24,20:17:40,3:17:47
981,Monday,9:09:18,18:37:55,10:18:44
982,Friday,23:46:41,2:26:38,5:12:35
983,Thursday,18:05:58,19:06:22,18:52:19
984,Monday,20:08:32,20:24:36,17:05:45
985,Wednesday,20:23:18,20:38:29,6:17:08
986,Friday,1:39:32,8:47:27,22:02:45
987,Wednesday,12:15:57,1:18:20,17:53:08
988,Thursday,11:27:12,11:21:07,19:39:44
989,Monday,22:27:00,1:50:44,18:40:47
990,Thursday,5:58:39,21:45:57,2:39:10
991,Thursday,21:32:39,3:36:48,7:40:23
992,Tuesday,8:25:19,9:04:40,7:20:49
993,Wednesday,15:53:11,20:50:37,18:10:54
994,Wednesday,18:58:11,9:52:30,11:55:05
995,Friday,0:00:32,1:19:49,19:28:38
996,Tuesday,10:51:46,14:38:39,2:20:41
997,Monday,7:44:04,8:22:22,21:06:18
998,Thursday,8:44:31,19:26:39,2:36:38
999,Monday,15:44:07,15:34:05,10:21:25
1000,Monday,21:52:54,7:45:17,3:25:44
1001,Friday,11:40:59,4:01:57,13:02:59
1002,Monday,8:12:38,20:49:03,18:40:43
1003,Monday,17:05:10,9:31:03,15:40:21
1004,Tuesday,21:23:19,7:28:22,1:56:08
1005,Friday,3:08:03,14:27:22,6:49:08
1006,Tuesday,4:31:37,5:40:21,13:21:09
1007,Thursday,15:34:29,4:22:38,10:57:58
1008,Monday,8:33:11,15:23:54,21:56:15
1009,Thursday,18:38:33,0:06:44,14:04:51
1010,Friday,8:41:21,18:19:31,18:03:52
1011,Thursday,4:12:37,11:04:41,5:11:48
1012,Thursday,12:43:04,14:01:19,4:11:29
1013,Monday,23:36:20,7:12:16,2:04:30
1014,Friday,5:46:01,22:58:07,6:01:34
1015,Tuesday,6:10:05,18:52:41,4:14:52
1016,Tuesday,3:31:00,10:35:27,0:34:45
1017,Friday,22:17:54,21:23:48,0:26:34
1018,Friday,21:10:40,13:36:08,18:53:34
1019,Monday,1:35:38,1:42:48,14:53:34
1020,Monday,1:43:32,21:26:59,5:30:10
1021,Wednesday,22:49:41,19:45:30,12:50:50
1022,Friday,22:51:45,3:29:05,18:29:08
1023,Tuesday,22:09:42,22:13:14,14:37:29
1024,Friday,17:43:06,14:07:40,4:34:02
1025,Wednesday,4:41:06,4:20:44,1:17:56
1026,Tuesday,10:58:50,0:01:07,7:16:20
1027,Friday,9:56:28,10:29:23,12:42:31
1028,Tuesday,8:53:14,15:05:57,13:02:34
1029,Tuesday,10:38:52,2:59:47,21:54:34
1030,Thursday,19:32:58,11:39:03,5:14:34
1031,Thursday,19:06:31,15:17:48,22:27:45
1032,Monday,23:59:19,7:32:38,6:33:28
1033,Tuesday,23:16:22,13:46:52,14:56:43
1034,Tuesday,6:05:39,21:16:54,9:21:11
1035,Tuesday,23:09:58,7:09:23,1:30:22
1036,Monday,18:48:15,2:12:27,23:09:03
1037,Tuesday,20:39:47,6:33:40,3:57:20
1038,Tuesday,8:15:11,0:49:52,21:47:50
1039,Wednesday,0:54:25,11:34:43,8:04:38
1040,Thursday,20:59:42,22:41:54,22:55:32
1041,Friday,2:36:05,17:26:44,23:31:48
1042,Tuesday,0:23:02,1:14:39,18:15:32
1043,Thursday,12:10:40,6:23:21,16:08:00
1044,Friday,10:17:24,21:09:13,16:59:36
1045,Tuesday,1:21:07,22:46:41,8:42:06
1046,Friday,9:27:43,11:15:23,1:20:08
1047,Friday,23:44:50,2:00:45,7:13:50
1048,Thursday,22:05:10,0:44:20,3:10:55
1049,Monday,15:37:16,14:04:29,15:17:24
1050,Tuesday,2:07:09,20:47:34,23:18:10
1051,Tuesday,14:11:27,9:25:57,22:23:35
1052,Wednesday,14:58:02,20:41:52,6:40:54
1053,Wednesday,19:11:49,17:59:50,23:14:38
1054,Friday,12:40:44,22:24:52,6:19:23
1055,Wednesday,7:26:19,1:54:01,19:16:59
1056,Monday,17:35:18,11:48:20,13:30:44
1057,Friday,7:44:18,21:35:54,1:22:28
1058,Thursday,20:56:20,0:49:48,2:51:08
1059,Wednesday,23:24:54,16:22:07,4:15:09
1060,Tuesday,7:34:44,19:38:41,18:23:27
1061,Wednesday,23:13:11,4:22:14,9:29:42
1062,Thursday,9:42:40,14:23:45,21:36:29
1063,Tuesday,6:14:18,4:28:03,23:54:15
1064,Friday,0:59:33,8:54:08,19:29:36
1065,Friday,23:03:44,6:28:51,20:07:18
1066,Monday,21:39:48,2:30:27,23:14:37
1067,Wednesday,14:17:35,6:31:41,16:22:13
1068,Wednesday,23:04:42,0:11:21,8:31:37
1069,Wednesday,10:36:15,12:41:10,17:28:37
1070,Thursday,12:35:57,11:08:39,10:17:29
1071,Monday,20:58:27,11:59:54,17:55:11
1072,Friday,20:51:29,17:06:07,4:38:20
1073,Thursday,5:46:39,3:11:19,16:07:33
1074,Tuesday,8:41:36,10:29:50,5:42:14
1075,Friday,11:33:10,22:27:29,4:37:43
1076,Friday,19:53:15,8:07:50,7:46:11
1077,Tuesday,23:13:59,12:45:43,21:26:30
1078,Friday,3:01:35,12:18:43,1:22:27
1079,Thursday,5:27:57,23:04:51,5:36:36
1080,Wednesday,14:20:04,8:00:04,18:15:34
1081,Tuesday,20:22:43,19:41:43,7:56:56
1082,Wednesday,22:22:16,18:06:42,8:56:44
1083,Monday,14:06:35,13:28:29,15:30:07
1084,Monday,5:25:05,15:33:42,3:45:50
1085,Wednesday,8:10:30,23:20:32,0:55:18
1086,Monday,20:44:50,2:43:53,16:51:28
1087,Tuesday,15:32:01,11:21:46,20:46:00
1088,Wednesday,17:22:16,10:00:17,15:29:04
1089,Monday,10:34:43,3:45:33,0:15:39
1090,Tuesday,15:54:58,6:35:11,2:27:20
1091,Friday,15:12:49,19:02:07,11:10:28
1092,Monday,15:11:57,18:18:00,12:11:28
1093,Tuesday,0:14:56,15:21:41,11:42:06
1094,Tuesday,23:50:44,21:58:27,17:50:01
1095,Thursday,10:46:25,13:56:36,12:22:47
1096,Friday,4:19:16,3:23:52,12:53:23
1097,Wednesday,6:09:01,18:21:25,9:56:03
1098,Wednesday,10:41:48,17:41:15,8:12:36
1099,Thursday,17:10:40,5:57:51,11:09:13
1100,Monday,6:24:32,17:09:46,22:17:15
1101,Tuesday,13:32:33,14:38:02,17:09:25
1102,Wednesday,10:41:41,2:38:04,3:26:16
1103,Monday,23:37:04,0:09:56,23:54:48
1104,Wednesday,8:21:18,2:15:37,5:46:45
1105,Wednesday,22:47:11,12:08:48,3:30:25
1106,Friday,18:09:00,12:41:57,3:35:19
1107,Monday,5:29:31,23:14:52,5:36:36
1108,Wednesday,22:30:58,15:58:57,2:40:24
1109,Friday,3:52:22,2:21:29,8:34:36
1110,Friday,0:59:36,21:17:06,21:19:23
